stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
11911,3871,Laga,,43.4078,-2.65684,5,,0,
11912,3871,Lastarria,,43.3989,-2.6463,5,,0,
11913,3871,Zubibarriaga,,43.3937,-2.64232,5,,0,
11914,3871,Akorda,,43.3915,-2.63964,5,,0,
11915,3871,Durukiz,,43.3901,-2.63412,5,,0,
11916,3871,Amotxebarri,,43.3255,-2.77797,3,,0,
11917,3871,Ola,,43.3196,-2.74587,3,,0,
11918,3871,Agirreta,,43.3565,-2.65213,5,,0,
11919,3871,Isla Bekoa,,43.3581,-2.65416,5,,0,
11920,3871,Isla Goikoa,,43.3595,-2.66368,5,,0,
11921,3871,Ozamiz,,43.3637,-2.6682,5,,0,
11922,3871,Kanala(Elexalde),,43.3787,-2.6735,5,,0,
11923,3871,Kanala (Jantokia),,43.3855,-2.67832,5,,0,
11924,3871,Laida (Kanpina/Camping),,43.3953,-2.68031,5,,0,
11925,3871,Laida (Hondartza/Playa),,43.4008,-2.68471,5,,0,
11926,3871,Gametxo,,43.4068,-2.67939,5,,0,
11927,3871,Anzora,,43.4094,-2.67726,5,,0,
11928,3871,Laga,,43.4082,-2.65601,5,,0,
11929,3871,Lastarria,,43.3988,-2.64619,5,,0,
11930,3871,Zubibarriaga,,43.3927,-2.6417,5,,0,
11931,3871,Akorda,,43.3915,-2.63993,5,,0,
11932,3871,Durukiz,,43.3905,-2.63543,5,,0,
11933,3871,Solarte,,43.3501,-2.54264,5,,0,
11934,3871,Solarte,,43.3498,-2.54232,5,,0,
11935,3871,Gallete,,43.3513,-2.54709,5,,0,
11936,3871,Gallete,,43.3507,-2.54687,5,,0,
11937,3871,Soloaran,,43.3543,-2.55715,5,,0,
11938,3871,Soloaran,,43.3534,-2.55848,5,,0,
11939,3871,Barainka,,43.3545,-2.56054,5,,0,
9333,4108,San José Zahar - Egoitza / Asilo,,43.1853,-3.05982,3,,0,
9334,4509,Trabakua,,43.2123,-2.54351,5,,0,
9335,3182,Autzagane,,43.2434,-2.71673,4,,0,
9336,4937,Alto Alday,,43.3045,-3.02835,2,,0,
9337,4131,Kautela Gandia Goikoa,,43.4028,-2.93959,3,,0,
9338,5158,Imitte,,43.1197,-2.59426,5,,0,
9339,2999,Zumalakarregi 56 Santutxu,,43.2557,-2.91095,1,,0,
9340,4244,Udaletxea / Ayuntamiento,,43.2098,-3.09469,3,,0,
9341,3505,Ureta,,43.2731,-2.99504,2,,0,
9342,4811,Prado Igerilekuak / Piscinas,,43.0105,-3.00685,5,,0,
9343,4841,Torrezar Harrobia / Cantera,,43.1262,-2.91692,4,,0,
9344,5547,Arriagane Industrialdea,,43.2277,-2.74928,3,,0,
9345,4667,Atxuri,,43.358,-2.85789,3,,0,
9346,3846,Olabe,,43.3781,-2.57556,5,,0,
9347,4487,Urizar Pilotalekua / Frontón,,43.4137,-2.90265,3,,0,
9348,5319,Magdalenabidea Magdalena,,43.3258,-2.95633,2,,0,
9349,0536,Sendeja,,43.2627,-2.92314,1,,0,
9350,3597,Zubiaur´Tar Kepa Udal Azoka,,43.4197,-2.72819,4,,0,
9351,4996,Regales 32,,43.3344,-3.04255,2,,0,
9352,4911,Primero De Mayo 53,,43.3006,-3.03233,2,,0,
9353,5532,Loiola,,43.3049,-2.64054,5,,0,
9354,1007,Txakolí,,43.265,-2.90827,1,,0,
9355,3268,Olatxu Bidetxe,,43.3276,-2.76696,3,,0,
9356,4087,Azkarai,,43.1882,-3.04534,3,,0,
9357,5527,San Roque,,43.3433,-3.08788,3,,0,
9358,3116,Trañabarren,,43.1667,-2.61102,4,,0,
9359,4000,Soietxe,,43.3353,-2.8022,3,,0,
9360,3293,Severo Ochoa 13 Caja Laboral,,43.207,-2.88668,2,,0,
9361,5283,Altzaga Pasaia / Pasaje,,43.3027,-2.97709,2,,0,
9362,4183,Algortako Etorb. 17 Txomintxu,,43.3416,-3.00946,2,,0,
9363,3415,La Llana,,43.0994,-3.04973,4,,0,
9364,1051,Moyua Plaza Ogasuna / Hacienda,,43.2626,-2.93543,1,,0,
9365,4243,Udaletxea / Ayuntamiento,,43.2107,-3.09542,3,,0,
9366,4504,Eliza,,43.3629,-2.50272,5,,0,
9367,4147,Salsidu Getxo I,,43.3535,-3.00399,2,,0,
9368,0378,Zumalakarregi 121 Begoña,,43.2604,-2.91408,1,,0,
9369,3817,Makaztui,,43.0942,-2.7164,3,,0,
9370,3410,Inzier,,43.1338,-3.03432,4,,0,
9371,0438,Campo Volantín Funikularra,,43.2672,-2.92768,1,,0,
9372,3126,Las Carreras Ambrosio De Los Heros 20,,43.3185,-3.09533,3,,0,
9373,3118,Astola,,43.1611,-2.61163,4,,0,
9374,9022,Ametza,,43.3632,-2.80764,3,,0,
9375,4044,Gorordo,,43.3693,-2.88412,3,,0,
9376,4065,Errekalde,,43.3453,-2.65316,5,,0,
9377,5018,Geltokia / Estación,,43.3119,-3.06101,2,,0,
9378,4799,Korostondo,,43.0508,-2.66082,5,,0,
9379,4584,Bidebieta,,43.3735,-2.80087,3,,0,
9380,3624,Erribera,,43.3091,-2.46889,5,,0,
9381,1057,Santa Ana Galdetegia / Fundición,,43.2468,-2.90772,1,,0,
9382,5534,Zubiate,,43.3083,-2.64349,5,,0,
9383,4374,Zugatzarte,,43.3576,-2.91493,3,,0,
9384,3340,Burtzeña Batzokia,,43.2793,-2.97902,2,,0,
9385,0150,Deustuko Unibertsitatea Pío X Plaza,,43.271,-2.94123,1,,0,
9386,1061,Zorrotza Fray Juan 8,,43.2767,-2.9716,1,,0,
9387,5286,Lutxana,,43.2912,-2.97126,2,,0,
9388,3908,Gipuzkoa Etorbidea 1,,43.1846,-2.50067,5,,0,
9389,4193,Avda. Del Angel 47 La Venta,,43.3616,-3.01606,2,,0,
9390,3490,Gernikako Arbola 73,,43.294,-2.99963,2,,0,
9391,5099,La Jara,,43.2742,-3.14825,3,,0,
9392,4074,Artekona,,43.1504,-3.10592,3,,0,
9393,5554,Ugaran,,43.3476,-2.50388,5,,0,
9394,4181,Algortako Etorb. 47 Kasinoa,,43.3482,-3.01064,2,,0,
9395,5280,Udondoko Dartsena,,43.315,-2.99052,2,,0,
9396,3782,Udaletxea / Ayuntamiento,,43.1477,-2.84887,3,,0,
9397,3656,Itxas Begi,,43.392,-2.69477,4,,0,
9398,3148,Los Heros,,43.3289,-3.0734,3,,0,
9399,4158,Zientoetxe 45 Moreaga,,43.3739,-3.01079,2,,0,
9400,3794,Aresandiaga,,43.1735,-2.90118,3,,0,
9401,2200,Termibus 11. Nasa / Andén 11,,43.2611,-2.94923,1,,0,
9402,3469,Buen Pastor,,43.2903,-2.97653,2,,0,
9403,5428,Domartiena,,43.2862,-2.87098,2,,0,
9404,4331,Kortazar,,43.3608,-2.53979,5,,0,
9405,4772,Nesilla,,43.3062,-3.12148,3,,0,
9406,3811,Arostegieta,,43.1301,-2.74434,3,,0,
9408,3399,La Torre,,43.1327,-3.11543,4,,0,
9409,4179,La Avanzada 11 Antiguo Golf,,43.3344,-3.00445,2,,0,
9411,4966,Anbulatorioa,,43.3254,-3.03409,2,,0,
9412,5528,San Roque,,43.3422,-3.0871,3,,0,
9413,3159,Txirriena,,43.2144,-2.72729,3,,0,
9414,4069,Ugarte,,43.1919,-3.04588,3,,0,
9415,5189,Goierri,,43.1759,-2.5373,5,,0,
9416,5128,Elortza,,43.3732,-2.94973,3,,0,
9417,3959,Ospitalea / Hospital,,43.2232,-2.81927,2,,0,
9418,4921,Babcock,,43.2989,-3.0137,2,,0,
9420,0263,Kastrexana,,43.2581,-2.96984,1,,0,
9421,5059,Vía Galindo 13 Inem,,43.3074,-3.00817,2,,0,
9422,1025,Elcano 16,,43.2611,-2.93396,1,,0,
9423,4483,Urondo,,43.4266,-2.89932,3,,0,
9424,4107,Sandamendi Pontón,,43.1788,-3.08497,3,,0,
9425,4748,Las Duchas,,43.3287,-3.13209,3,,0,
9426,3769,Areiltza,,43.1508,-2.8652,3,,0,
9427,3506,Gorostiza Kiroldegia / Polideportivo,,43.2788,-2.99291,2,,0,
9428,4617,Okoriko,,43.2922,-2.76059,3,,0,
9429,5301,Arriluze,,43.3109,-2.96385,2,,0,
9430,3965,Zabalgane Telefonica,,43.2302,-2.83877,2,,0,
9431,3335,San Ignacio 25,,43.2842,-2.99009,2,,0,
9432,4585,Emerando,,43.3804,-2.79036,3,,0,
9433,4962,Gernika Parkea,,43.3289,-3.03488,2,,0,
9434,3523,Zumalakarregi Kotxetegia / Cocheras,,43.2845,-2.97628,2,,0,
9435,4761,Somorrostro Ikastetxea,,43.322,-3.12328,3,,0,
9436,1058,Termibus 22 - 29 Nasak / Andenes 22 - 29,,43.2613,-2.95023,1,,0,
9437,3350,Balejo Bolatokia / Bolera,,43.2855,-2.98405,2,,0,
9438,4954,Txakoli Loroño,,43.2679,-2.81764,2,,0,
9439,3960,Bizkai 12,,43.2326,-2.84053,2,,0,
9440,4016,Laukike,,43.3294,-2.82651,3,,0,
9441,4688,Anibarri,,43.3321,-2.83207,3,,0,
9442,5287,Enekuri,,43.2895,-2.96064,2,,0,
9443,4414,Iturriondo Metro Leioa,,43.3185,-2.99096,2,,0,
9445,3856,Longa,,43.3812,-2.60642,5,,0,
9446,4803,Astilleru,,43.3192,-2.42131,5,,0,
9447,0628,Gran Vía 45 Sota,,43.2633,-2.93684,1,,0,
9448,5124,Dobaran,,43.3669,-2.92189,3,,0,
9449,4342,Larrabetzu,,43.2621,-2.79581,3,,0,
9450,3179,La Tejera,,43.2188,-2.74002,3,,0,
9451,5077,Atxabiribil Bidegurutzea / Cruce,,43.3852,-2.98429,3,,0,
9452,4428,Lamiako Metro,,43.3219,-3.00133,2,,0,
9453,5341,Gernika Etorbidea Telefónica,,43.3029,-2.97179,2,,0,
9454,3392,Puente Llanteno,,43.1404,-3.10745,4,,0,
9455,3267,Amotxebarri,,43.3254,-2.77788,3,,0,
9456,4554,Zubibarri,,43.2345,-2.53138,5,,0,
9457,3390,Venta Los Aires Lekamaña,,43.0184,-3.01069,4,,0,
9458,4122,Kiroldegia / Polideportivo,,43.4167,-2.93741,3,,0,
9459,3510,La Florida 7,,43.2928,-2.98669,2,,0,
9460,4123,Urezarantza Entrepinos,,43.4206,-2.93498,3,,0,
9461,4869,Abaro 11,,43.322,-3.02088,2,,0,
9462,3631,Bekokale,,43.3117,-2.46375,5,,0,
9463,3969,El Bentorro Arenao,,43.2801,-3.13954,3,,0,
9464,0104,Sarriko Lehendakari Aguirre 83,,43.2738,-2.95759,1,,0,
9465,3431,Gardea Eliza / Iglesia,,43.1254,-2.9806,4,,0,
9466,5353,Mezo 41 Elexazpi,,43.3158,-2.97807,2,,0,
9467,4936,Ibarzaharra Fondo Promoción Empleo,,43.2987,-3.00687,2,,0,
9468,4582,Likona,,43.3503,-2.48964,5,,0,
9469,4458,Santa Ana,,43.322,-3.00934,2,,0,
9470,4782,Kiroldegia / Polideportivo,,43.3224,-3.11791,3,,0,
9471,3038,Otaola Hiribidea Alfa,,43.1829,-2.48109,5,,0,
9472,3929,Bengoetxe,,43.2325,-2.85946,2,,0,
9473,3451,Gorostiola,,43.1606,-3.02589,4,,0,
9474,4048,Basetxeta,,43.3668,-2.64016,5,,0,
9475,3357,San Vicente Anteiglesia Plaza,,43.2952,-2.99683,2,,0,
9476,4162,Zientotxea S / N Palacio,,43.3652,-3.01796,2,,0,
9477,4818,Albiorreta,,43.0781,-2.9176,4,,0,
9478,3354,Los Hermanos Juntas Generales 30,,43.2983,-2.99069,2,,0,
9479,3623,Gardotza,,43.3185,-2.45642,5,,0,
9480,3942,Juan Bautista Uriarte 37 Zamakoa,,43.2303,-2.84408,2,,0,
9481,3113,Muntsaratz,,43.1461,-2.60657,4,,0,
9482,4595,Mesterika,,43.3624,-2.80288,3,,0,
9483,4652,Estrata,,43.2978,-2.72871,4,,0,
9484,4776,San Julián,,43.3332,-3.11321,3,,0,
9485,3135,El Minero 33,,43.3119,-3.07307,3,,0,
9486,4425,Ehu Errektoretza / Rectorado,,43.3322,-2.97196,2,,0,
9487,5339,Altzaga - Erandiogoikoa Basabe,,43.3015,-2.96924,2,,0,
9488,0125,Deustuko Unibertsitatea Avda. Universidades,,43.2703,-2.93692,1,,0,
9489,1052,Moyua Plaza Barclays Bank,,43.2635,-2.93506,1,,0,
9490,5291,Enekuri,,43.2892,-2.9614,2,,0,
9491,4177,Algortako Etorb. 74 Kasinoa,,43.3481,-3.0104,2,,0,
9492,4207,Mayor Kalea 16,,43.3259,-3.01288,2,,0,
9493,4120,Urezarantza Entrepinos,,43.4206,-2.93513,3,,0,
9494,3107,Zelaieta,,43.1501,-2.61057,4,,0,
9495,4289,Elejalde 12,,43.3898,-2.63122,5,,0,
9496,3767,Olatxu,,43.1543,-2.87474,3,,0,
9498,3461,Villa Chica Eliza / Iglesia,,43.1504,-3.03107,4,,0,
9499,4972,Balparda,,43.3193,-3.04517,2,,0,
9500,3795,Uriondo,,43.1625,-2.88541,3,,0,
9501,4693,Atxuri,,43.3585,-2.85841,3,,0,
9502,4683,Beasko Maurolas,,43.3293,-2.87158,3,,0,
9503,3436,Tubacex,,43.1338,-2.97102,4,,0,
9504,4666,Trobika Auzoa,,43.3578,-2.83666,3,,0,
9505,4258,Zeribai,,43.1991,-3.05541,3,,0,
9506,4963,Anbulatorioa,,43.3248,-3.03488,2,,0,
9507,4686,Belako,,43.3461,-2.81828,3,,0,
9508,3271,Olatxu Bidetxe,,43.3277,-2.76664,3,,0,
9509,4785,San Juan 16,,43.3229,-3.12741,3,,0,
9510,3874,L. Leguizamon Industrialdea Biribilgunea / Rotonda,,43.2512,-2.89154,2,,0,
9511,3428,Gurutz Gorria / Cruz Roja,,43.1387,-2.96723,4,,0,
9512,3188,San Pedro Geralekua / Apeadero,,43.2221,-2.735,3,,0,
9513,5507,Kortatxu,,43.2382,-3.00115,2,,0,
9514,4961,Parkea / Parque Capitán Mendizabal 2,,43.3302,-3.03237,2,,0,
9515,4026,Garai Irubide,,43.3599,-2.87758,3,,0,
9516,4601,Torre De Ugao Geltokia / Estación,,43.1793,-2.90252,3,,0,
9517,4205,Santa Ana 2,,43.3252,-3.01339,2,,0,
9518,5178,Igorreko Industrialdea,,43.1592,-2.77353,3,,0,
9519,5141,Institutua / Instituto,,43.1914,-3.18998,4,,0,
9520,3309,Olaskoetxe Irubide,,43.4272,-2.81178,4,,0,
9521,3166,Berna,,43.187,-2.67583,3,,0,
9522,3554,Kareaga Goikoa 111 Udaletxea / Ayuntamiento,,43.2357,-2.8912,2,,0,
9523,5167,Areatza,,43.1213,-2.76993,4,,0,
9524,5467,Goierria,,43.3512,-2.68221,4,,0,
9525,5035,Chavarri Gasolindegia / Gasolinera,,43.3133,-3.01076,2,,0,
9526,3838,Zarakondegi,,43.3701,-2.56561,5,,0,
9530,5381,Larrondo Elotxelerri,,43.2971,-2.9128,2,,0,
9531,5214,San Pedro Zarikete Ermita,,43.2095,-3.14098,3,,0,
9533,9030,Musakola,,43.0712,-2.47241,5,,0,
9535,4023,Zurbano,,43.3499,-2.88844,3,,0,
9536,4838,Olabarri,,43.0992,-2.91602,4,,0,
9538,4036,Zurbano,,43.35,-2.89118,3,,0,
9540,3171,Gane,,43.2162,-2.72843,3,,0,
9541,5463,Elejalde,,43.3395,-2.65517,5,,0,
9542,4283,Okamika,,43.3305,-2.54308,5,,0,
9543,5182,Garakoi,,43.1783,-2.77509,3,,0,
9544,5422,Izarza Eliza / Iglesia,,43.2973,-2.92595,2,,0,
9545,4231,La Cuadra,,43.2242,-3.02429,3,,0,
9546,4237,Lakabex Iberdrola,,43.218,-3.02885,3,,0,
9547,4135,Sertutxe,,43.4169,-2.92677,3,,0,
9548,0271,Zorrotza,,43.275,-2.97275,1,,0,
9549,3522,La Paz 43,,43.2821,-2.99035,2,,0,
9550,5331,Altzaga - Erandiogoikoa Uribarri,,43.3038,-2.95965,2,,0,
9551,5040,Urbinaga La Naval,,43.3063,-2.98945,2,,0,
9552,4236,Sodupe Gelokia / Estación,,43.2022,-3.05049,3,,0,
9553,3855,Urtubia,,43.3708,-2.57566,5,,0,
9554,4814,Bengoetxea Artiach,,43.1231,-2.91412,4,,0,
9555,4472,Arraibi - Tallerreta,,43.2078,-2.76951,3,,0,
9556,4867,General Castaños 2 El Cristo,,43.3196,-3.01736,2,,0,
9557,3477,Llano,,43.2864,-2.98302,2,,0,
9558,3404,Luiando Magaratxi,,43.0663,-2.99883,4,,0,
9559,3793,Aresandiaga,,43.1737,-2.90154,3,,0,
9560,0526,Atxuri 4,,43.255,-2.9222,1,,0,
9561,3210,Urebei,,43.2746,-2.59384,5,,0,
9562,4754,El Haya,,43.3385,-3.15108,3,,0,
9563,3165,Berna,,43.1868,-2.67555,3,,0,
9564,3916,Bengoetxe,,43.2321,-2.85899,2,,0,
9565,5075,Ander Deuna Ermita,,43.3905,-2.97887,3,,0,
9566,9027,Bizkotxalde,,43.2403,-2.88598,2,,0,
9567,5160,Apatamonasterio,,43.1297,-2.58414,5,,0,
9568,5537,Loiola,,43.3057,-2.64065,5,,0,
9569,4160,Zientoetxe 19 Martiturri,,43.3689,-3.01608,2,,0,
9570,4008,Gamiz,,43.3268,-2.81818,3,,0,
9571,3868,Udaletxea / Ayuntamiento,,43.2463,-2.89181,2,,0,
9572,4112,Elexalde Udaletxea / Ayuntamiento,,43.4145,-2.9336,3,,0,
9573,4668,Atxuri,,43.3581,-2.85476,3,,0,
9574,1020,Iberdrola,,43.2471,-2.98087,1,,0,
9575,4326,Gardata,,43.3638,-2.51902,5,,0,
9576,4499,Zubitxu Hilerria / Cementerio,,43.4087,-2.90333,3,,0,
9577,4261,Artxube,,43.2006,-3.07077,3,,0,
9578,3130,El Casal,,43.322,-3.07232,3,,0,
9579,4943,Salcedillo,,43.3045,-3.02103,2,,0,
9580,4330,Kortazar,,43.36,-2.53717,5,,0,
9581,5187,Avenida Bilbao,,43.1696,-2.55,5,,0,
9582,4501,Sabino Arana Telefónica,,43.3635,-2.50901,5,,0,
9583,4629,Sagasti Meakaur,,43.3075,-2.74592,3,,0,
9584,5098,La Baluga,,43.274,-3.15609,3,,0,
9585,3952,Zabalgane,,43.2302,-2.83834,2,,0,
9586,4724,Beko Kale Torrebillela,,43.3538,-2.84871,3,,0,
9587,4452,Artatza Landabarri,,43.3321,-2.9971,2,,0,
9588,4110,Puente Busterri Aterpetxea / Albergue,,43.412,-2.94411,3,,0,
9589,5220,Mimetiz Udaletxea / Ayuntamiento,,43.2141,-3.13405,3,,0,
9590,4116,Itsasbide Caja Laboral,,43.4135,-2.93608,3,,0,
9591,4758,Las Llanas,,43.3236,-3.12855,3,,0,
9592,1056,Santa Ana Galdategia / Fundición,,43.2467,-2.90794,1,,0,
9593,3876,San Antonio,,43.2514,-2.88351,2,,0,
9594,3935,Labeaga,,43.2249,-2.8199,2,,0,
9595,5363,Plaiabarri,,43.2967,-2.96683,2,,0,
9596,4593,Meñakabarrena,,43.35,-2.79839,3,,0,
9597,4362,Mentxakaetas Erreskondo,,43.3633,-2.91923,3,,0,
9598,3039,Unibertsitatea Laborala / Universidad Laboral,,43.1802,-2.48821,5,,0,
9599,3036,Escuela Armeria / Armeria Eskola Armeria,,43.1833,-2.47915,5,,0,
9600,5458,Agarregane,,43.3452,-2.67917,4,,0,
9601,2197,Abando Geltokia / Estación,,43.2602,-2.92877,1,,0,
9602,4077,Allende,,43.1677,-3.10069,3,,0,
9603,1014,Artxanda El Gallo,,43.2707,-2.91072,1,,0,
9604,5190,Lanbide Unibertsitatea / Universidad Laboral,,43.179,-2.49031,5,,0,
9605,3282,Urgoiti Anbulatorioa,,43.2078,-2.88795,2,,0,
9606,3157,Boroa,,43.2286,-2.75312,3,,0,
9607,4655,Kurtzero,,43.2893,-2.68963,4,,0,
9608,3773,Ermitabarri,,43.1464,-2.83328,3,,0,
9609,4140,Ollaretxe 8 Getxo I,,43.3536,-3.00486,2,,0,
9610,5404,Aireportua / Aeropuerto Etorrerak / Llegadas,,43.3054,-2.90529,2,,0,
9612,4912,Primero De Mayo Udaletxea / Ayuntamiento,,43.3044,-3.03653,2,,0,
9613,4375,Mentxakaetas Erreskondo,,43.3638,-2.91925,3,,0,
9614,4409,Lamiako Pasai,,43.3187,-3.00543,2,,0,
9616,4512,Zengotita,,43.1974,-2.55518,5,,0,
9617,3967,Altzadi Plaza,,43.2328,-2.84422,2,,0,
9618,4093,Isuskiza Hipika,,43.1696,-3.02834,3,,0,
9619,5289,Etxegorri Metro,,43.315,-2.98613,2,,0,
9620,3541,Goierri,,43.3958,-2.97412,3,,0,
9621,4105,Mazukera,,43.158,-3.10547,3,,0,
9622,5544,Mendikoi Hotel Laia,,43.2939,-2.87159,2,,0,
9623,5205,Aranguren,,43.2107,-3.11491,3,,0,
9624,3920,Olabarri,,43.2316,-2.82413,2,,0,
9625,3183,Autzagane,,43.2437,-2.71864,4,,0,
9626,5155,Olazabal,,43.1122,-2.59613,5,,0,
9627,4168,Los Chopos 11 Ardillas,,43.336,-3.0041,2,,0,
9628,4478,Larrabeiti,,43.2038,-2.77325,3,,0,
9629,4757,Las Duchas,,43.3278,-3.13199,3,,0,
9630,5359,Enekuri Gasolindegia / Gasolinera,,43.286,-2.95838,2,,0,
9631,4441,Amaia Anbulatorioa,,43.3243,-3.00756,2,,0,
9632,4251,Iorgi 21b,,43.206,-3.04644,3,,0,
9633,5502,Nuestra Señora De La Guía,,43.2355,-3.01218,2,,0,
9634,4297,Arriederra,,43.3853,-2.63441,5,,0,
9635,3301,Goikolea,,43.4038,-2.81099,4,,0,
9636,4463,Aldekoena,,43.3333,-2.98487,2,,0,
9637,5045,Las Llanas,,43.3098,-3.00907,2,,0,
9638,4505,Eliza,,43.3629,-2.50218,5,,0,
9639,4250,Olabarrieta Las Jarretas,,43.2095,-3.0414,3,,0,
9640,5081,Urgitxieta,,43.3755,-2.98986,3,,0,
9641,5206,Aranguren,,43.2107,-3.11542,3,,0,
9642,4498,Olalde,,43.4166,-2.90449,3,,0,
9643,3628,Atxurra,,43.3246,-2.49315,5,,0,
9644,5483,Mallabiena,,43.1765,-2.64376,4,,0,
9645,4241,Sodupe Herriko Enparantza,,43.2003,-3.04829,3,,0,
9646,5219,San Pedro Zarikete Ermita,,43.2095,-3.14083,3,,0,
9647,5175,Gezala,,43.172,-2.77656,3,,0,
9648,5313,Lukileze,,43.3007,-2.96169,2,,0,
9649,3035,Pol. Otaola Otaola,,43.1817,-2.4828,5,,0,
9650,4170,Bizkaia Zubia / Puente Bizkaia,,43.324,-3.01547,2,,0,
9651,4343,Goikola,,43.266,-2.79094,3,,0,
9652,4839,Urrexola,,43.0768,-2.923,4,,0,
9653,3535,Zahar - Egoitza / Asilo,,43.4053,-2.96359,3,,0,
9654,3806,Zumeltza Dima Gane,,43.073,-2.68242,3,,0,
9655,5478,Arriandi,,43.1818,-2.65723,4,,0,
9656,5011,Etxaba,,43.3079,-3.04556,2,,0,
9657,0604,Alameda Recalde 14,,43.2661,-2.93381,1,,0,
9658,4397,Artatza Suhiltzaileak / Bomberos,,43.3305,-2.99623,2,,0,
9659,4878,Carlos VII 4,,43.3201,-3.02083,2,,0,
9660,4745,El Crucero,,43.3222,-3.11609,3,,0,
9662,0922,Juan De Garay Torre Urizar,,43.2526,-2.93432,1,,0,
9663,3653,Axpe,,43.3822,-2.6987,4,,0,
9664,5181,Garbe,,43.1613,-2.78301,3,,0,
9665,4229,Gobela Ikastola,,43.3382,-2.99959,2,,0,
9666,3798,Dima Plaza,,43.1432,-2.75201,3,,0,
9667,3801,Dima Plaza,,43.1432,-2.75194,3,,0,
9668,5047,Hilerria / Cementerio,,43.3122,-3.01299,2,,0,
9669,3328,Burtzeña Pilotalekua / Frontón,,43.2803,-2.97816,2,,0,
9670,4705,Landabarrena,,43.3895,-2.79933,3,,0,
9671,3173,Boroa,,43.229,-2.75397,3,,0,
9672,4930,Funikular Kalea,,43.3037,-3.03863,2,,0,
9673,5454,Torrelarragoiti,,43.2756,-2.85179,2,,0,
9674,3517,Obispo Olaetxea,,43.2903,-2.97519,2,,0,
9675,5517,San Mamés,,43.3502,-3.09603,3,,0,
9676,3412,Zerrabe,,43.1063,-3.04519,4,,0,
9677,4148,Salsidu Basotxi,,43.3555,-3.00143,2,,0,
9678,4969,Igerilekuak / Piscinas,,43.327,-3.02574,2,,0,
9679,5258,San Cristobal,,43.3001,-2.87815,2,,0,
9680,5265,Ugaldeguren Industrialdea,,43.2894,-2.88951,2,,0,
9681,4184,Algortako Etorb. 13 Regoyos,,43.3388,-3.00877,2,,0,
9682,4189,Eduardo Coste,,43.3209,-3.01154,2,,0,
9683,2199,Abando Geltokia / Estación,,43.26,-2.92919,1,,0,
9684,4682,Bolatoki,,43.3348,-2.86609,3,,0,
9685,4298,Arriederra,,43.3853,-2.63421,5,,0,
9686,0917,Bizkaia Plaza,,43.2603,-2.93721,1,,0,
9687,9024,Gallarta,,43.3174,-3.07469,3,,0,
9688,4196,San Martin 33 - 35,,43.3556,-3.0124,2,,0,
9689,3647,Eitua Industrialdea Estampados,,43.167,-2.58505,5,,0,
9690,4035,Botiola,,43.354,-2.88338,3,,0,
9691,4752,Las Acacias,,43.3204,-3.13003,3,,0,
9692,3213,Astorkigane,,43.2726,-2.60715,5,,0,
9693,5242,Hilerria / Cementerio,,43.2926,-2.89306,2,,0,
9694,5512,Virgen Del Puerto Lazkano,,43.3515,-3.07971,3,,0,
9695,4526,Dokaitz / Donagarai,,43.2134,-2.538,5,,0,
9696,3109,Andra Mari,,43.1431,-2.60318,4,,0,
9697,4622,Ola,,43.3199,-2.74632,3,,0,
9698,3120,Zubibitarte,,43.1687,-2.61202,4,,0,
9699,9016,Aizpuru,,43.3099,-3.00725,2,,0,
9700,4904,Azeta,,43.3155,-3.01238,2,,0,
9701,3621,Erribera,,43.3092,-2.46843,5,,0,
9702,4479,Txitxotegi,,43.1928,-2.77554,3,,0,
9703,4507,Zubia,,43.3607,-2.49913,5,,0,
9704,4953,Iberre,,43.27,-2.82215,2,,0,
9705,5034,Chavarri 34 Arboleda,,43.3124,-3.0076,2,,0,
9706,3277,Libao Arrieta,,43.3418,-2.76932,3,,0,
9707,3191,Ategorri,,43.227,-2.73054,3,,0,
9708,3843,Beñaga Tres Cruces,,43.3824,-2.6176,5,,0,
9709,4051,Zelaieta Arteaga,,43.3529,-2.65082,5,,0,
9710,3555,Kareaga Goikoa 79 Burritos,,43.2379,-2.89456,2,,0,
9711,3160,Montorra,,43.2058,-2.71501,3,,0,
9712,3847,Olabe,,43.378,-2.57536,5,,0,
9713,3343,El Desierto Plaza,,43.3018,-2.98322,2,,0,
9714,4081,Zubieta 10 La Industria,,43.1806,-3.06871,3,,0,
9715,4480,Txitxotegi,,43.1932,-2.7754,3,,0,
9716,3190,San Miguel,,43.2181,-2.73074,3,,0,
9717,5072,Zipiriñe Akilino Arriola,,43.3788,-2.98651,3,,0,
9719,4220,Andra Mari,,43.3638,-3.01666,2,,0,
9720,3735,Ugarte,,43.128,-2.77839,3,,0,
9721,3771,Udaletxea / Ayuntamiento,,43.1475,-2.84912,3,,0,
9722,4366,Uribarri,,43.3502,-2.9027,3,,0,
9723,5548,Ugaran,,43.3471,-2.50334,5,,0,
9724,4581,Likona,,43.3511,-2.48978,5,,0,
9725,1053,Moyua Plaza Deutsche Bank,,43.2633,-2.93452,1,,0,
9726,3442,Areta 4 Geltokia / Estación,,43.1458,-2.94292,4,,0,
9727,4859,Mungia Bidea 14,,43.4044,-2.94357,3,,0,
9728,4723,Elorduigoitia 5 Inem,,43.3553,-2.8467,3,,0,
9729,3444,La Cadena,,43.1364,-2.93596,4,,0,
